"RegionID","RegionName","SizeRank","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
394445,"Casper, WY",437,188908,188852.5,188583.333333333,188105.666666667,187410.333333333,187073,187131.666666667,187359.333333333,187362,187070,186926.333333333,186863.666666667,187056.666666667,187006.666666667,186678.666666667,185850.666666667,184686,183450.666666667,182365.333333333,181474.333333333,180890.333333333,180402,179086.666666667,177667.666666667,176121,175713.666666667,175446.333333333,175431,175468.666666667,176724,176830.666666667,176849.666666667,175255,174635.666666667,174001,173794,174257.666666667,174545.666666667,174792.333333333,174528.666666667,174407,173525.666666667,172823.333333333,172265,172060.333333333,171822.333333333,171718.333333333,172184.333333333,172470.666666667,172742.666666667,173152,173921.333333333,175054.666666667,175971.666666667,176922,177499,178914.333333333,180087,181423,181842,182269.333333333,182686.666666667,183466,184133.333333333,184821.333333333,185437.666666667,186420.333333333,187248.666666667,186995,186714,186546.666666667,187610.333333333,188634,189616,190553.666666667,191398.666666667,192345,193050.666666667,193853.333333333,194500.666666667,195599,196398,197643.333333333,198366.333333333,199094.666666667,199523,200053.666666667,200739.666666667,201223.333333333,201515,201816,202093.666666667,202363.333333333,202380.333333333,202222,202258.333333333,202080.333333333,201698,200944.666666667,199969.666666667,198788.333333333,197522.666666667,196360.666666667,195409.666666667,194610.333333333,193808.333333333,193265,192558.333333333,192172.666666667,191753.666666667,191410,190879.333333333,190315.666666667,189887.666666667,189738.666666667,189568,189817.333333333,190134.666666667,190629,191101,191001.333333333,190570.666666667,190188.666666667,190793,191856,193257.333333333,194583.666666667,196313,197854,199172,200130.333333333,200744,201308.333333333,201997.666666667,202807.666666667,203800.333333333,204724.333333333,205324,205664.333333333,205839.666666667,206873.333333333,208288.333333333,209877.666666667
394675,"Helena, MT",438,209787,209953.5,209652.666666667,209317.333333333,209047.666666667,209103.333333333,209475,209603.666666667,209852.333333333,209852,210013.333333333,210056.666666667,210039,209732.666666667,209279.666666667,208493.333333333,207455.666666667,206338.666666667,205272,204460,203655.333333333,202954.666666667,202179,201435.333333333,200952.333333333,200618.333333333,200526,200212.666666667,200076.666666667,199673,199717.666666667,199799.333333333,199940,199668,199076,198195.333333333,197409.333333333,196517.666666667,196119,195722.333333333,195707,195657.666666667,195737.333333333,196104,196525,196881.666666667,196993.333333333,197221.666666667,197516.333333333,197822,198089.333333333,198338.666666667,198576.666666667,198823.333333333,199242.333333333,199900.666666667,200592.666666667,201332,202001.333333333,202807,203560.666666667,204286.333333333,205020.333333333,205635,206142.333333333,206522.333333333,206966,207648,208208.333333333,208840.666666667,209247.666666667,209833.333333333,210519,211355,212282.666666667,213144,213999,214732.333333333,215487.333333333,216224.666666667,217217.333333333,218098,219111.666666667,219912,221139.333333333,222141,223114,223713.333333333,224361.666666667,225236.666666667,226054,227118,228617.333333333,230267,231512.666666667,232172.333333333,232821.666666667,233668.666666667,234296.333333333,234830,235458.333333333,236015.666666667,236803.333333333,237404.333333333,237808.666666667,238182.333333333,238811.666666667,240073.333333333,241112,242048.666666667,242686.333333333,243687.333333333,244811.666666667,246223.666666667,247106.333333333,247833.333333333,248676.333333333,250046.666666667,251941.666666667,253792.666666667,255102,256101.333333333,257271.333333333,258932.666666667,260373.333333333,261849.333333333,263394.666666667,263753.333333333,263734,263546,264496,265541,266610.333333333,268006.333333333,269526,271905,273943,275921,276699,277819.333333333,278536.333333333,279761,280558.666666667
394593,"Findlay, OH",439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111950,112016,112801.666666667,113695.333333333,114977.333333333,115529.666666667,115882,116019.666666667,116376.333333333,116960,117345,117362.333333333,116979.333333333,116746.666666667,117052.666666667,117353.333333333,117705.666666667,117605.666666667,117933.333333333,118004,118139.333333333,118662.666666667,118940,119510,119930.333333333,120885.333333333,120714.333333333,120358.333333333,119195.666666667,118488,117479.666666667,117515.333333333,117960.333333333,117829.333333333,117604.333333333,117674,118523,119263.666666667,120091.666666667,121701.333333333,123455,125359,127190,128811.666666667,129434.666666667,130107.333333333,130310.666666667,131258.333333333,131850.666666667,132385,132779.666666667,132598,132843.333333333,132879.333333333,133384.666666667,133926,135089.333333333,136182.333333333,137757.666666667,138686.333333333,139342,139723.333333333,139911.666666667,140185.333333333,140154,141247.333333333,141912,142455.333333333,142599.666666667,142962,143949.333333333,144516.333333333,145533,146380.333333333,147362.333333333,148200.666666667,149065,149760.333333333,150592
753928,"Wisconsin Rapids-Marshfield, WI",440,107476,107402,107210,106815.666666667,106539.333333333,106375,106284.666666667,106056.333333333,105801.333333333,105715.333333333,105693.333333333,105729.333333333,105705.333333333,105635.333333333,105483,105276.666666667,105037.666666667,104821.333333333,104543.666666667,104224.333333333,103868.666666667,103581.666666667,103323,103129,102895.666666667,102746.333333333,102708.666666667,102726.333333333,102801.666666667,102803.333333333,102825.666666667,102863.666666667,102987.333333333,103018.333333333,102849,102447.666666667,101903.333333333,101430,100933.666666667,100600.333333333,100315,100238,100275.333333333,100284.333333333,100264.666666667,100195,100172,100075.333333333,100083.666666667,99979.3333333333,99970.3333333333,99846.6666666667,99799,99711.3333333333,99729.3333333333,99753.3333333333,99829.6666666667,99770,99799,99820,99887.3333333333,99883.3333333333,99836.3333333333,99771,99744,99725.3333333333,99702.3333333333,99666.6666666667,99729,99778.3333333333,99880,99957.3333333333,100091.666666667,100251.666666667,100466.666666667,100737,100952.666666667,101161.333333333,101358.333333333,101638.333333333,101874.333333333,102128,102406.666666667,102720.666666667,103085,103386,103700,104006.333333333,104366.666666667,104671.333333333,104944.666666667,105248.333333333,105616.333333333,105940.333333333,106244.333333333,106517.666666667,106860.333333333,107127.666666667,107446.333333333,107723.666666667,108012.333333333,108372.666666667,108746.666666667,109137.666666667,109444,109834.333333333,110325.666666667,110890.666666667,111477.333333333,112031.666666667,112587,113176.333333333,113697.333333333,114122,114491.666666667,114879.333333333,115296,115741.666666667,116348.666666667,117035.333333333,117738,118419,119138.666666667,119953,120610.666666667,121159.333333333,121505,121943,122310,122821.333333333,123247.666666667,123819.333333333,124295.333333333,124893,125437.666666667,126008.666666667,126493,126961,127489.333333333,128055,128631,129125,129387
394955,"Palatka, FL",441,,96700,95920,95069.3333333333,93437.3333333333,92145,90855,89658.6666666667,88372.6666666667,87108.3333333333,85812.3333333333,84595.3333333333,83681.6666666667,82915,82056.3333333333,81084.6666666667,80043.6666666667,78955.3333333333,77908.6666666667,76930,76025.6666666667,75129,74446.6666666667,73934.6666666667,73659.6666666667,73339,72995,72589.6666666667,72187,71886,71640.6666666667,71287,70739.3333333333,70116.6666666667,69719.6666666667,69204.3333333333,68868.3333333333,68440,68030,67464.6666666667,66926,66628.3333333333,66443,66268.3333333333,66074.3333333333,66002.3333333333,66072.3333333333,66216,66441.3333333333,66509.6666666667,66578,66466,66500.6666666667,66587.3333333333,66790.6666666667,66997.3333333333,67283,67886,68606.3333333333,69373.3333333333,70019.6666666667,70643.3333333333,71274.6666666667,71751,72261.6666666667,72839.3333333333,73396.6666666667,73937,74444,75191,75979,76748.3333333333,77491.3333333333,78145,78740.3333333333,79177,79614.3333333333,80192,80693.6666666667,81165.6666666667,81521.6666666667,81918.3333333333,82436.6666666667,83013,83917.6666666667,84695,85482,85975,86504,87001,87425,87941.3333333333,88585,89164.6666666667,89703.6666666667,90118.3333333333,90011.6666666667,89928.3333333333,89820.3333333333,90325.6666666667,90607,90645.3333333333,90907,91381.3333333333,91899,91865.3333333333,91798.6666666667,91914.6666666667,91815.3333333333,91981.3333333333,92460,93954.6666666667,95610,97050.6666666667,98196,99244,100189.666666667,101200.666666667,102134.333333333,103011.666666667,103807.333333333,104349.333333333,105300,106255.666666667,107398.666666667,108441.666666667,109139,110223,111406.333333333,113061.333333333,113603.666666667,114070.333333333,114422.333333333,115796.666666667,116805.333333333,117862.666666667,118819,119406,120350,120772.666666667,121665,121887.666666667,122356
395085,"Seneca, SC",442,144354,143814.5,143537,142862.666666667,142337.333333333,141870.333333333,141386.666666667,141196.333333333,140943,140841.333333333,140747,140858,141003.666666667,141103,140836.666666667,140178,139184,138123.333333333,137305.333333333,137200.666666667,137221.666666667,137373.666666667,136984.666666667,136403.333333333,136822.666666667,137239,138020.333333333,137712,137522.333333333,137409.666666667,137207.666666667,136852.333333333,136288.333333333,136019.666666667,135693,135240.333333333,134196.333333333,133071.333333333,132016.333333333,131190,130529.666666667,130194.333333333,130150.333333333,130072.666666667,129711.666666667,129538,129397.666666667,129349.666666667,129084.666666667,128941.333333333,128876.333333333,129799,130625.666666667,131514.333333333,131435.666666667,131517.333333333,131556.333333333,131732,131890.666666667,132156.333333333,132179.666666667,132151.333333333,132057,131997.666666667,131878,131765.666666667,131738,131739.666666667,131745,131769.666666667,131875.333333333,132052.666666667,132292.333333333,132667,133085.333333333,133450.333333333,133730.333333333,134053,134476,135041.666666667,135622.333333333,136243,136840,137432,137857.333333333,138293.666666667,138711,139141.666666667,139423,139662.666666667,139897.333333333,140176.333333333,140576.333333333,140749,140921,140885.666666667,141084,141548.666666667,142120,143311,144535.333333333,145435,146165.333333333,146328,147135.333333333,147523,148204,148627,148709.666666667,148761.666666667,148727,149039.333333333,149366.333333333,149799.333333333,150292.333333333,150680.666666667,151045,151441.333333333,152138.666666667,152904,153698.333333333,154438.666666667,155450.333333333,156802.666666667,158517.333333333,160227.333333333,161946,163677.333333333,164616.666666667,165715,166667.666666667,168171.666666667,169822.666666667,171329,172420.333333333,172478,172588,172557.666666667,173381,173733.333333333,174829.666666667,175406.333333333,176210.666666667
394884,"Mount Airy, NC",443,109757,109943.5,109952,110026.666666667,110256.333333333,110027.333333333,110083.666666667,110029,110578.666666667,110667.666666667,110582.333333333,110299.333333333,109898,109416,108620.666666667,107929.333333333,107062.333333333,106317.333333333,105549,104617.666666667,103621.666666667,103066,102423.666666667,102392,102149.666666667,102272,102321.666666667,102358.666666667,102393.333333333,102357,102269,102197.333333333,102064.666666667,101890.666666667,101841,101495.666666667,101810,101996,102366.666666667,101974.666666667,101706.666666667,101530.666666667,101421.666666667,101451,101703.333333333,101866.666666667,101985.333333333,101699,101462,101074.666666667,100817.666666667,100735,100673,100715,100716.666666667,100844,100759.333333333,100760,100791.333333333,101066.666666667,101250.333333333,101303,101296,101351,101397.666666667,101417.333333333,101402,101486.666666667,101576.666666667,101798.666666667,102098,102425,102635.666666667,102731.333333333,102823,103028.666666667,103312.333333333,103736.333333333,104124.666666667,104564,104922,105374.666666667,105843.666666667,106226.666666667,106506.333333333,106713.666666667,107124.333333333,107617,108099.666666667,108512.333333333,108784.666666667,109102.333333333,109388.666666667,109795,110239.333333333,110689.333333333,111091.666666667,111553.333333333,111976,112454,112928.333333333,113447,113986.666666667,114095,114291.333333333,114530.666666667,115111.666666667,115621.333333333,116258,116946.666666667,117659.666666667,118204.666666667,118651.333333333,119093,119485.666666667,120046.333333333,120600.666666667,121251.666666667,121779.333333333,122341.666666667,122413.333333333,122670.333333333,122907,123622,124152,124764,125288.666666667,125826.333333333,125985.666666667,126235,126495.666666667,127000.333333333,127429,127885.666666667,128491,129119.333333333,129740,130342.333333333,131001.333333333,131666.666666667,132192.333333333,132079,131714
753881,"Glenwood Springs, CO",444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406431,405477,405411.333333333,402823,401971,400977.333333333,401739.333333333,400367.666666667,399044.666666667,399050,401968.666666667,406422.333333333,408927.666666667,410285.333333333,412184,418209,425175,430510.333333333,433218.333333333,434477.333333333,435689.666666667,435377.666666667,435004.666666667,434419.333333333,436739.666666667,438478.666666667,439677.666666667,436073,433355,430271.333333333,431457.666666667,434087,438785.333333333,442927.333333333,444181.666666667,443462,443018.666666667,444649.666666667,447609.333333333,452789.333333333,456043,459267.666666667,460520.333333333,460982.666666667,461436.333333333,462376.333333333,466619,472048.666666667,477308.666666667,481896,484177,486654,489090,494212,500009.333333333,507367.666666667,511733.333333333,513851.666666667,514521.333333333,516003.333333333,517618.666666667,517829,518427.666666667,518228,519531.666666667,520005,519111,518865.333333333,519778.333333333,523775,525596,526208,525729,527294.333333333,528643,531287,530949.333333333
394744,"Key West, FL",445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507484,508586,509173,511553,514742.666666667,517984.666666667,521151.666666667,523763,528189.333333333,530730.333333333,536489.333333333,542189.333333333,550524.666666667,556827.666666667,562566.333333333,566404.666666667,569257.333333333,572443,576484.666666667,578911,580097.333333333,580818.333333333,580015.666666667,578153.333333333,576240.666666667,577269,578359.666666667,578527.333333333,577564,578288,580111.666666667,582695,584603,588356,590221,590288,586125,581215.333333333,578486.333333333,580082.666666667,584293,587070.333333333,588749.333333333,591224.333333333,594400.666666667,596623,599338.333333333,604253.666666667,610210.666666667,615672,619923.333333333,621842.333333333,622404.666666667,622376,621674,621940,621579,623034,623635
394298,"Aberdeen, WA",446,136675,136329,135989,135266.333333333,133783.333333333,132350.666666667,131026.666666667,130619.666666667,130560.333333333,130331.333333333,129859.333333333,128943.333333333,128009.666666667,127135.666666667,126121,124894.666666667,123581,122205.333333333,121004,119863,118985,118327,117780.666666667,117362,116991.666666667,116711,116418.333333333,116061.666666667,115631.666666667,115236.666666667,114841,114408.666666667,113816,113144,112234.333333333,111301,110405,109841.333333333,109131.333333333,108349,107662,107186,106877,106471,106243,106111,106030.666666667,106008,106058.333333333,106201.333333333,106303.333333333,106199.333333333,106106,106004.666666667,106141,106240.333333333,106495.666666667,106827,107318.666666667,107968.666666667,108693.333333333,109454.333333333,110009.666666667,110450.666666667,110905,111317.666666667,111789.333333333,112174.666666667,112691,113253.666666667,113917,114546.333333333,115250,116004,116715,117234,117656.666666667,118054,118528.666666667,118976.666666667,119511.333333333,120127.333333333,120833,121701.666666667,122575.666666667,123566,124599.666666667,126144,127749.666666667,129331,130254,131079.666666667,131534.333333333,132365.666666667,133261.333333333,134499,136002.666666667,137723.666666667,139347.333333333,140396.666666667,141068.666666667,141833.666666667,142911,144283,145583,146402.333333333,147072.666666667,147446.666666667,148146.333333333,148866,150047.666666667,151383.666666667,153138.666666667,154900,156687.666666667,158132.666666667,159494.666666667,160777.333333333,162185.666666667,163861,164938.666666667,165748,166910.333333333,169043.666666667,171616,173920,176113.666666667,177781,179424,180813.333333333,182737,184290,185914,186358.333333333,187086.333333333,188216.666666667,190209.666666667,192412,194190.666666667,196024,197139.666666667,198402.666666667,199204.333333333
394626,"Gallup, NM",447,157565,157705.5,157877.666666667,157857,157075.333333333,156544.666666667,156640.333333333,156510,156074,154925,154284,152992.666666667,151951,151042,150542.333333333,150014,149425,147999,146830.333333333,145903.666666667,145667,145193.333333333,145024.333333333,145214.333333333,145382.666666667,145325.333333333,145495,145801,145867.666666667,145665.333333333,145259.333333333,145032.666666667,144547.666666667,143959,142832,141931.333333333,141148.333333333,140986.666666667,140537.333333333,140220.666666667,139903,140006.333333333,139992.666666667,140132.333333333,140108.333333333,140145,140472,140764.333333333,141059.333333333,140724.666666667,140486.666666667,140313,140286.666666667,140363.666666667,140319.666666667,140493,140526,140785.666666667,140751.333333333,140603,140316.666666667,140118,140067,140059.333333333,140421.666666667,140767.666666667,141059.666666667,141065.333333333,141176,141245.333333333,141482.666666667,141833.666666667,142408,143009,143231.666666667,143293.333333333,143166.333333333,143334.666666667,143449,143508.333333333,143745.666666667,144249.333333333,143813,143404,142766,143194,143192,143307,143620,144240,144856.333333333,145221.333333333,145428,145787,146310.666666667,146780,147131.666666667,146808,146538.333333333,146264.666666667,146408,146616,146696.333333333,146990.333333333,147216,147470.666666667,147339.333333333,147311.666666667,147412,147917.666666667,148371.666666667,148909.666666667,149464.666666667,150013,150447.666666667,150711.666666667,151043.666666667,151501,152272.333333333,152976.666666667,153608.666666667,153808.333333333,154125.333333333,154365.666666667,154676.333333333,154655.333333333,154644.333333333,154595.666666667,154902.666666667,155289.333333333,156112.333333333,156939,157831.666666667,158435.666666667,159098,159695,160316.666666667,160993.666666667,161729,162549,163113,163847,164758
394994,"Port Angeles, WA",448,248679,247910,247184.666666667,245625,243692,241754.666666667,239671.666666667,238034.666666667,236371,234774.666666667,233181.333333333,231577.666666667,229981.666666667,228082.666666667,226002,223551.666666667,221085.666666667,218584,216430.333333333,214479.666666667,212965,211815.333333333,210898.666666667,209968.666666667,209011.333333333,208019,207051,206026.666666667,204895,204002.333333333,202966,202315.666666667,201398.666666667,200590.333333333,199278,197787.666666667,196221.666666667,194894.666666667,193235,191557.666666667,190053.666666667,189050.666666667,188363.333333333,187753.666666667,187628.333333333,187648.666666667,187682.333333333,187547.333333333,187413.333333333,187283,187061,186696,186354.666666667,186237.666666667,186500.333333333,186886.333333333,187536,188267.333333333,189216,190053.333333333,190934,191687.666666667,192349.666666667,192961.666666667,193661.333333333,194520,195378.333333333,196309.666666667,197281,198291.666666667,199438.333333333,200485.666666667,201519.333333333,202461.333333333,203393,204226.333333333,204856,205337.333333333,205956,206737.666666667,207843.333333333,209045,210425.666666667,211848.666666667,213161.666666667,214348.333333333,215381.333333333,216370,217318,218461.666666667,219957.666666667,221293.666666667,222751,223748,225124,226241.666666667,227910,229549,231435.333333333,233571.666666667,235888.333333333,238131,239704.333333333,241371.333333333,243005.333333333,244857,246462.666666667,247798.333333333,249154.666666667,251046,253684.333333333,256851.666666667,259521.666666667,261920.333333333,264404,266852,268604.333333333,270148.666666667,271562,273730,275444.333333333,277203,278974.666666667,280990.333333333,283619.333333333,285808.333333333,287839.666666667,289124.333333333,289661,290407,291818.666666667,294041.333333333,296303.666666667,298046.333333333,300177,302707.333333333,305788.333333333,308427.666666667,310575.333333333,312058.333333333,313475,314392.666666667,314634.333333333
753883,"Greenfield Town, MA",449,207825,207663.5,207758,206732.666666667,206277.666666667,205157,206170.666666667,206401.666666667,206462.333333333,205112,204316.333333333,203775.666666667,203039.333333333,201957.333333333,201428.666666667,201117,200420.333333333,198906,197437.666666667,197012.333333333,198355.666666667,200586.666666667,202850.666666667,204257,205303,204200.333333333,202660,201476.333333333,201639.333333333,202129,201749.666666667,201101,200375.333333333,199897,199686.333333333,199435.666666667,199619,199927.666666667,198884.333333333,197075.333333333,196355.666666667,196587.333333333,197684.333333333,197654.666666667,197997.666666667,197120.333333333,196184,196417.666666667,197085,196771.333333333,194600.666666667,192531,191243,190840.333333333,191634.666666667,192981,194973.333333333,196862,199283.666666667,200809,201071.333333333,201310,202101.666666667,203888,206238,208223,208250.333333333,207947.666666667,208578,210828.666666667,212242.666666667,212088.666666667,211719.666666667,210950.666666667,210651.333333333,209580.666666667,209346,210203,211693,213267.333333333,213152.333333333,213919,214417.666666667,216801.333333333,218831.333333333,220766,222013.333333333,223414,223122.333333333,222902.666666667,221208.666666667,220007.666666667,217881,215389.666666667,212307.333333333,207915,204571,203910,206018.666666667,208223,208951.666666667,209060,209782,210631.666666667,211091.666666667,211362.333333333,211590,213260.666666667,213993.333333333,214824.333333333,214410.666666667,215035,216324.666666667,217110.666666667,217719.333333333,218721,219735.666666667,220490,221098,222521,225075,228361,231097,233765,235263.333333333,236342.333333333,237271.666666667,237324,236276.666666667,234231,233716.333333333,232827.333333333,231814.666666667,230235,230285.666666667,229906.666666667,228082,226411,223734.333333333,222105.333333333,220945.333333333,221019.666666667,220427.666666667
394897,"Muskogee, OK",450,66648,66681.5,66796.3333333333,66920,67081.3333333333,67322.3333333333,67567.3333333333,67911.6666666667,68047,68176.3333333333,68111,68014.6666666667,67933,67862.6666666667,67807,67843,67865.3333333333,68014.3333333333,68047.3333333333,68096.3333333333,68103,68172.3333333333,68234.6666666667,68307.6666666667,68450,68631.3333333333,68789.3333333333,68918,69012,69010.6666666667,68960,68918.3333333333,68898.6666666667,68657.3333333333,68414,68145.3333333333,67931.3333333333,67719.6666666667,67507,67400.3333333333,67348.3333333333,67433.3333333333,67511.3333333333,67545,67557.3333333333,67283.6666666667,67095,66895.3333333333,67038.6666666667,67146.6666666667,67233.6666666667,67288.3333333333,67368.3333333333,67432,67477,67593,67765.6666666667,68051,68237.6666666667,68416.6666666667,68409.6666666667,68454.3333333333,68407.6666666667,68455.3333333333,68453.6666666667,68496,68646.6666666667,68730.3333333333,68878.3333333333,68924.6666666667,69099,69211.3333333333,69384.6666666667,69551.3333333333,69683,69790,69835.3333333333,69889.6666666667,69952.6666666667,70055.3333333333,70189,70392.3333333333,70602,70823.6666666667,70932.6666666667,71099,71332,71548.3333333333,71759.6666666667,71897.3333333333,72106.3333333333,72191.3333333333,72314,72514.3333333333,72844,73161,73420.3333333333,73619.3333333333,73821,73971.6666666667,74028.3333333333,74050.3333333333,74107.3333333333,74196.3333333333,74328,74520,74384.3333333333,74277,74107.6666666667,74366.3333333333,74599.6666666667,74834,75000.6666666667,75173,75288.3333333333,75352,75382.3333333333,75530,75733.3333333333,75992,76217,76033.6666666667,75971.6666666667,75886.3333333333,76145.3333333333,76244.6666666667,76297.3333333333,76368.6666666667,76492.6666666667,76719,77065.3333333333,77424.6666666667,77737.6666666667,78069.3333333333,78358.3333333333,78585.3333333333,78671.6666666667,78707.6666666667,78821.6666666667,78929.3333333333,79048.3333333333,79216.3333333333,79502.3333333333
394614,"Frankfort, KY",451,130019,129928.5,129955.333333333,129867,129685,129343,128962.666666667,128758.333333333,128640,128774.666666667,128929.333333333,129074,129058.666666667,128917.666666667,128691.333333333,128453.333333333,128126,127810.666666667,127462.666666667,127140.666666667,126826.666666667,126557.333333333,126497.333333333,126521.333333333,126581.333333333,126512.333333333,126454.666666667,126328.333333333,126326,126240,126153.333333333,125977,125921.333333333,125957.333333333,125964,125764,125382.666666667,124948.333333333,124106,123321,122629,122475,122440.666666667,122456.333333333,122447,122583.333333333,122692.666666667,122824,122755,122623.666666667,122583.333333333,122516.333333333,122528,122501,122579.333333333,122674,122804,122975.333333333,123224,123405,123433.333333333,123289.333333333,123178,123160.666666667,123100.333333333,123010,122882.333333333,122765.666666667,122642.333333333,122564.333333333,122711.666666667,122874.666666667,122979,123132.666666667,123336.333333333,123645.333333333,123888.333333333,124189.333333333,124481.333333333,124748.666666667,125019.666666667,125412.666666667,125891.333333333,126326,126667,126908.666666667,127212,127522,127832.666666667,128099.666666667,128351.666666667,128612,128888.666666667,129250.333333333,129692,130200.333333333,130650,131114,131609,132085.333333333,132573.666666667,132995.333333333,133448,133797.666666667,134167.666666667,134451.666666667,134765,135108.333333333,135594.333333333,136090.333333333,136754.666666667,137343.333333333,138020,138514,139064.333333333,139606.333333333,140178.333333333,140669.666666667,141233.333333333,141769,142398.666666667,142918.333333333,143518,144087,144573.666666667,145033,145429,145880,146246,145970.666666667,145648.333333333,145394,145902,146578,147272,148077.333333333,148862,149705,150508,151360.333333333,152143.666666667,152970.333333333,153161.666666667
394885,"Mount Pleasant, MI",452,,,,,,107812,107210.5,106943,106149.666666667,105606.333333333,104828.333333333,103998.333333333,102845,101392.333333333,100045.666666667,98771.6666666667,98199,98153.6666666667,98457,98469.3333333333,98084.3333333333,97745,97713.6666666667,97449,97810.3333333333,98085,98560.3333333333,98164.3333333333,97776.6666666667,97366.3333333333,97536.6666666667,97591.6666666667,97908.6666666667,97722,97360.6666666667,96639,95422.3333333333,94509,93772.6666666667,93572.6666666667,93497.3333333333,93711.3333333333,94268.3333333333,94855.3333333333,95238,95551.3333333333,95309.3333333333,95305.3333333333,95101.6666666667,95388,95293.3333333333,95612.3333333333,95639,96190.6666666667,96150,96389.6666666667,96568,97011.6666666667,97660,98280.6666666667,98994.6666666667,99463,100189.333333333,100696,101175.333333333,101526,102355.666666667,103264.333333333,104109,104878,105767.666666667,106597,107802.333333333,108933.333333333,110199.333333333,110848.666666667,111638,111256,110907,110337.666666667,110479,110691.333333333,110896.666666667,111496.666666667,112374,113240.333333333,113914,114465.333333333,115029,115462.666666667,115561,115767,116107,116494,116833.666666667,117308,117707.666666667,118030.333333333,118048,118453.333333333,118806.333333333,119198.333333333,119362.666666667,119566,120077.333333333,120612,121472.333333333,122183.666666667,122711.333333333,123232.666666667,123884,124946.333333333,125778.333333333,126542,127065.666666667,127406.666666667,127563,127711.333333333,128190.666666667,128933.666666667,129791.333333333,130673.333333333,131503.666666667,132359.666666667,132968.666666667,133492,133829.666666667,134236.333333333,134584.666666667,135133.666666667,135654.333333333,136251.666666667,136685.666666667,137215.666666667,137743.333333333,138502.666666667,139085.333333333,139831.333333333,140335.666666667,140984.333333333,141439,141924.666666667,142452.666666667
395126,"Statesboro, GA",453,136867,136677.5,136405,136000,135767.666666667,135755,135450.333333333,135117.666666667,134739.333333333,134039.666666667,133157.666666667,132229.666666667,131882.333333333,131516.333333333,131003.666666667,130213.666666667,129254.666666667,128112.333333333,127144.333333333,126204,125337,124237,123258.666666667,122295,121827.666666667,121423.666666667,121243.333333333,120906.333333333,120609,120230,119906.333333333,119539.666666667,118998,118453.666666667,117705.666666667,117047,116168.333333333,115371.666666667,114495.333333333,113519.333333333,112541.666666667,111732,111120.333333333,110601.333333333,110036.333333333,109581.666666667,109326.666666667,109028,108525.666666667,107968.666666667,107559.333333333,107389.333333333,107195.333333333,107173.333333333,107283.333333333,107511,107813.333333333,108240,108818.333333333,109416.666666667,109947,110367,110780.333333333,111271.333333333,111818,112454.333333333,113108.666666667,113809,114464.333333333,115116,115812.666666667,116553.666666667,117132.333333333,117667.333333333,118221.333333333,118895,119528.666666667,120154.666666667,120675,121175.666666667,121748.333333333,122414.333333333,123223,123949.666666667,124588.666666667,125082.333333333,125600.666666667,126236.666666667,127027.333333333,127736,128375.666666667,128820,129296.333333333,129854.666666667,130614.666666667,131357,132075.333333333,132691.666666667,133310,133942.666666667,134595.666666667,135216.333333333,135864,136496.333333333,137164,137809.333333333,138463.333333333,139190.333333333,139905,140596,141237.666666667,141919,142461,143005,143544,144329.333333333,145265.666666667,146315.666666667,147431.333333333,148454.666666667,149228.666666667,149820.333333333,150416.666666667,151078.333333333,151913,152571.666666667,153120.333333333,153517.666666667,154017.333333333,154630.666666667,155403.333333333,156280.666666667,157285.666666667,158180.333333333,159064,159776,160328,160867.333333333,161452,162079.666666667,162622.333333333,163221.333333333,163011.666666667
